Geneid	Samtools sort on 310(R)
548596	36
440278	20
2923	13773
80237	285
10169	2743
100529067	0
100302254	0
619189	51
25764	1
4236	843
79968	279
84978	16
728758	1
113201	3650
51496	840
645212	104
8669	2207
80208	1853
197135	31
567	6980
100419583	0
140691	2
145645	0
6652	1255
50506	1
405753	0
90527	2
53905	11
90525	38
100188986	0
100188988	0
100189065	0
105369153	0
101928414	0
9153	0
2628	132
79029	356
84419	284
100126311	0
105376714	1
7782	136
283651	10
26258	1691
58472	889
80031	52
101928442	0
283652	7
50804	578
399697	0
6557	2
1854	1234
2200	2270
22995	136
399694	10
23741	3399
9728	2178
9318	2175
2585	211
100306975	0
100616332	0
196951	40
2252	190
56986	260
79895	169
11001	224
3067	8
2553	610
55056	208
100129387	103
100616396	5
9101	1186
373509	6
54822	1035
84888	1245
23431	529
100132724	0
388121	47
105370815	2
1588	2
100616369	0
102465855	0
102466250	0
342035	47
23312	1122
29106	2
256586	371
29767	394
29766	1737
100422556	4
123169	955
5597	1555
10017	1
10681	265
100129973	6
55930	1572
100302202	0
4644	1623
10776	4136
56204	1519
3175	47
256764	11
105370828	0
440279	2
51187	1540
5873	464
9488	264
9236	467
100533483	0
693213	0
145788	19
161582	6
26108	50
283659	324
4734	449
64864	574
374618	17
55329	29
54816	585
145783	42
6938	1524
283663	30
101928611	0
84952	439
145781	32
100820829	68
81488	69
8854	42
366	22
101928635	0
3990	1
101928694	0
101928668	0
102	2769
664618	0
54629	785
79811	2325
54778	993
9133	485
4643	664
100313886	0
92483	2
145773	36
9245	0
2958	844
663	1456
27023	1
302	6786
79664	835
101928784	9
6095	526
100996876	0
101928850	0
100506530	0
54832	1447
145741	25
388125	18
105370849	0
102465869	0
102464834	0
83660	588
197003	0
406965	0
7168	2275
114294	508
51065	947
51762	715
83464	378
771	14819
102723344	168
9960	908
100130855	24
283807	39
8925	1819
494334	0
23604	254
101928988	0
84191	945
6642	1970
79856	45
5479	3415
53944	881
9768	577
9325	578
23060	2411
4947	2017
348093	58
100302184	0
80119	96
80301	858
348094	47
51324	1662
123263	248
123264	5
51285	158
390594	0
390595	40
10081	706
10845	1030
8483	1244
54956	276
26831	0
26832	0
9543	44
57722	96
54878	1133
51495	5546
100873754	0
81556	852
9187	316
10260	666
100616379	0
100189317	0
8766	4249
84465	1
100422905	0
115752	1088
54962	136
692149	0
5604	1029
10302	231
100616149	0
6124	15325
595100	6
595099	2
595097	3
595098	1
55055	337
197021	10
102723165	0
4091	212
102723481	0
4088	1895
79719	1799
64799	92
100506686	180
145853	150
5607	317
390598	5
101929076	0
26827	0
8554	963
91860	196
54982	1120
10116	3678
22801	275
10391	46
8125	2386
100422971	0
80035	2
79400	6
246777	12
283673	13
26035	913
54852	403
9493	841
6176	11708
145837	54
104472713	6
414926	5
7090	2617
693214	0
104548972	0
104548973	0
55075	1044
55323	125
54839	41
56906	56
196993	170
79875	3915
101929196	2
101929173	5
10002	103
4649	715
123228	55
196996	103
5315	18574
56965	1129
60677	32
3073	1740
80072	24
338949	0
25820	2325
693215	4
55889	2
646670	0
123346	0
585	297
83440	976
100287559	8
4756	1709
10021	24
283677	0
27020	2646
101241892	26
80381	1904
388135	28
101929221	0
161514	0
100287616	148
4016	577
9399	128
5371	1127
342096	2
732265	0
283731	7
57611	38
3671	1383
64220	130
80125	5
1583	8
729739	0
8482	197
102465530	0
84993	494
440288	77
10620	240
1198	515
102723750	8
80153	937
1543	1
1544	0
1445	1871
100616183	0
79748	8
594855	10
25989	1368
102465531	0
10066	1917
4351	652
57184	1034
9377	1850
54913	275
192683	545
60490	201
56905	1013
105376731	2
653641	0
653643	1
54939	774
79661	191
693216	7
4123	966
25942	2006
5780	1080
10073	423
55272	979
257364	772
1464	396
161753	0
100128285	3
100423035	0
92912	1459
26263	424
692224	0
145957	9
123591	17
101929439	1
2108	2145
7302	0
64843	1
49855	254
100500855	0
5955	1655
9051	141
10099	2486
79834	1257
81698	0
10363	678
84894	3034
253044	2
101929478	0
645752	2
440292	1
91450	4
23102	1724
646892	0
10518	20
105370945	3
3419	1166
23205	6
55466	2613
80349	1034
1381	202
3658	2363
123688	69
5685	3232
1138	94
1136	8
1143	9
646938	0
11173	142
100189013	0
10933	4786
1512	2738
5923	108
729911	0
406960	0
390616	1
23423	2171
23251	32
100189155	0
10588	49
100528021	0
400410	47
283687	99
597	61
54469	1503
2184	1224
100996492	1
283688	0
9915	1602
101929586	0
100847042	0
58489	772
57214	372
693132	0
23184	1444
100616181	0
59274	1254
161502	3
3603	647
80765	61
101929655	6
342125	3
84206	171
101929690	0
79631	412
283726	34
390660	5
647042	4
100134869	33
440295	35
102724034	0
80154	80
642402	1
6218	43
64506	2
283692	0
8120	15
338963	0
283693	1
100505616	39
123722	20
677778	0
123720	445
9455	704
83640	213
123207	294
53339	1794
100616404	0
53346	258
50810	901
105370929	2
646	12
6457	10
57188	135
648809	0
440299	3
100505679	0
440300	1
388152	19
643707	2
103171574	0
102724135	6
374650	21
388165	29
100506874	9
54993	318
54581	139
84942	606
4828	75
23478	1899
9640	1523
57538	134
9154	4
5151	833
642423	2
101929479	25
100133220	0
102465803	0
11214	2240
101929679	10
64410	230
100302121	0
100847084	0
123624	0
101929701	0
727915	1
102724452	0
145978	10
4916	15
283738	0
26589	340
64963	681
55070	105
101929743	1
64782	789
100302235	0
407044	0
100616238	0
3669	820
176	73
145864	298
4240	1109
105376732	2
11057	6819
6017	0
55215	1263
5428	1123
102466983	1
100189264	0
407051	0
254559	233
105371031	1
51458	6
283761	0
90381	180
374654	78
5346	2264
8800	862
56964	14
55897	79
145873	38
290	783
10239	19
100526783	0
100847059	1
100846993	0
348110	406
374655	784
100422841	0
3418	3502
10509	1029
10519	1730
390637	79
440307	3
51335	3154
23766	0
342132	31
8826	5249
64784	981
101926895	0
101929765	0
641	218
5045	2893
2242	180
4122	1400
55898	1511
374659	165
91433	284
9055	1285
100507118	1
26276	334
101926911	2
9899	41
105370971	0
101926928	0
28232	409
8128	0
104613533	0
145858	0
100144604	9
400451	926
728619	1
100507217	1165
1106	2322
100422995	0
56963	105
105370980	0
101927153	0
101927129	0
101927112	0
55784	43
440311	2
400456	15
145820	7
644192	17
7026	1974
100302258	0
100652749	0
145946	1
101927286	0
101927310	0
91948	0
91947	682
101927332	0
283777	0
104472848	31
3480	3453
100616432	0
145814	3
104564224	1
23336	172
64927	133
123355	135
7190	19
4205	1346
145748	98
196968	2
170691	73
388182	22
102723320	3
204219	4
441733	281
102723335	11
55180	227
140460	643
105369201	35
220	315
101927751	3
79705	407
105371026	5
22856	1111
55829	1299
6627	670
5046	1486
100507472	15
102723394	0
80213	617
123283	243
100128108	9
105376734	0
101927628	0
390648	0
390649	0
390651	0
26682	0
100124412	0
100422834	0
374666	208
102465910	0
100288486	0
100287029	1
103504738	10
100132169	16
51728	680
79622	751
64285	823
4350	679
105376746	0
8131	754
3050	1
3042	0
3040	43
3039	10
3049	8
55692	777
83986	1869
8786	86
398	24
64714	5
8312	1438
10573	728
58986	1503
100134368	7
4833	1611
26063	0
9727	259
64493	0
6650	1640
100847028	3
100423037	6
146325	0
283948	14
9091	1164
57799	912
117166	16
84326	644
64717	2
84331	631
197335	614
89941	1339
9028	15
105371184	1
10273	824
339123	506
84219	406
146330	796
79006	4481
65990	420
124093	153
84264	293
64428	717
10232	2
724032	0
113000	583
63922	496
51764	6
388199	3
64788	247
101929387	1
30812	11
146336	1
6755	0
390664	0
8912	8254
25823	219
64499	11
7177	140
23430	1
7329	2267
8938	528
115939	686
84572	579
64718	1347
283951	352
105371045	11
645811	105
1186	3066
390667	11
9894	1420
9742	1282
79652	304
57585	2178
90861	4063
23162	904
100423012	0
4832	1236
65993	1837
197342	198
90864	973
10101	1075
3483	41
3029	1103
81889	844
254528	0
64735	0
64711	0
51734	822
6123	1
4716	1145
6187	14918
574042	9
26784	7
735301	75
677844	1
146310	1
10607	698
124056	95
2671	853
9143	62
90850	1215
283869	414
9351	1937
4913	259
7249	1655
5310	2008
100188847	0
102465429	0
100616258	0
100500916	0
25837	179
100507303	201
26788	5
84231	1981
57524	158
64223	699
283870	55
283871	418
1877	718
1775	79
1632	1421
10921	2743
100500812	2
100126328	8
100616241	0
21	2316
650655	6
899	932
102465459	0
80178	143
102465460	0
729652	2
4917	4
57465	526
527	3396
51005	380
752014	55
100422974	0
5170	1933
652276	76
645644	87
100507321	216
54442	1113
83886	45
100128788	27
23524	11479
6923	1553
260429	0
360226	0
10942	9
124220	2158
124221	17
64063	697
114984	345
84256	618
79412	80
124222	523
9088	546
283875	7
101929613	8
9080	16
9074	0
51330	809
54985	385
79228	398
146439	717
100128770	112
64386	135
100507419	74
9235	1175
84891	0
81854	14
7755	194
100507458	67
7760	378
100189173	1
100189168	1
100189119	4
100189335	0
100189221	0
100189282	0
100189209	0
100189136	0
100189388	0
100189281	0
100189296	1
4992	2
100189062	0
100189020	0
100189270	0
26184	0
7752	183
4210	24
283876	28
10127	904
91151	203
7627	429
4993	1
100463285	0
54925	337
7727	227
146434	209
79903	1151
102465134	0
646174	0
23059	342
197358	281
84464	339
1773	220
10131	1806
1387	2867
102724927	3
115	1130
6345	19
100507501	32
105371063	1
7023	136
84662	36
101926896	0
51025	13
100529144	0
79585	0
114990	0
9093	0
57407	1
3163	1
29965	15
342346	2
124402	333
23295	1941
102466731	0
84309	899
124401	293
146562	33
26048	231
124404	6
440335	792
79641	729
84656	2510
29855	2558
5493	851
9717	17
51172	203
100507589	1
146556	16
56052	414
196483	105
54715	0
101926950	0
102465867	0
283953	0
79091	149
18	1218
25880	195
5373	965
23589	596
101929989	1
7874	4466
29035	2699
104355218	0
104266959	0
2903	8
80063	149
2013	6696
146279	18
4682	232
780776	16
4261	549
28955	194
23274	573
8651	125
7142	0
58531	0
5620	0
5619	0
100313773	0
116028	160
400499	21
101927131	0
9516	2841
8303	1338
51061	1589
29066	1427
400500	0
26156	3008
2935	5276
608	35
92017	468
101929304	0
55313	517
100616195	0
729993	158
2072	299
101927311	2
101927348	0
57496	2120
100189086	0
574455	0
100126355	2
5073	101
51283	10
8399	0
105371095	0
642778	0
100652777	0
105376747	0
642799	0
730013	0
23420	52
100422960	0
101927469	0
100500910	0
100422870	0
100288162	19
102466268	0
102465461	0
9284	32
23042	281
100302243	0
123803	41
54700	338
100505915	0
353511	52
102465985	0
105369154	51
100500852	0
100288332	1
255027	7
89927	65
9665	10
102465252	0
54820	1
619553	0
4629	32
123811	117
4363	50
368	64
408050	4
100422886	0
100846994	0
100422956	0
339044	106
102466812	0
102465908	0
102465683	0
101059938	3
64131	547
101059953	37
102465684	0
105376752	57
102466259	0
100422836	0
103504726	0
100423006	0
102723728	8
103504740	0
103504729	0
283820	471
653190	1
6210	7142
23204	5839
23049	3608
79905	105
102723385	5
10229	713
162073	3801
51760	761
728276	2
79838	60
51573	1907
9738	848
57020	587
400506	536
124152	276
51704	283
124274	32
2813	1588
7369	35
204474	0
54988	28
123876	2
348158	1
116285	20
55623	1388
6296	5
112479	351
81691	186
123879	128
57149	429
55567	1
57146	561
7783	1
257629	0
1428	13
400508	1
100652781	0
23117	32
100190986	6
100271836	136
100500917	1
387254	33
101927814	0
51108	1911
10261	263
146183	10
730092	44
440345	64
7385	2447
255762	89
730094	333
146177	5
100288072	0
100189032	0
29904	1277
100189291	2
55718	1171
1039	672
105371130	3
100131998	83
641298	82
100132247	130
653786	7
9956	15
57478	892
6340	14
6338	523
91949	658
23062	3429
124454	843
56061	2822
4706	1259
79728	399
84516	1703
5347	674
10595	0
63928	1
5579	372
102466247	0
10368	0
5930	1737
400511	0
27327	1161
115584	4
55114	804
554206	6
102723510	0
51451	423
100506655	0
343	0
342357	244
9951	0
100422923	0
162083	0
79831	86
197370	532
400512	3
3566	1227
50615	163
283888	5
2975	2647
23247	537
146395	13
23214	2163
388228	255
728741	4
728689	558
102465520	0
1201	1609
55911	212
246778	18
26471	1507
112869	244
6799	89
105371164	0
6817	938
728734	1
8663	484
102465907	0
100507607	0
11273	2661
7284	3750
100616256	0
25970	716
487	12
100289092	2
79874	658
930	31
84901	934
100616487	2
83985	884
27040	194
653390	8
105371162	5
440352	9
728888	29
552900	223
606724	0
79008	0
100526831	1
445329	0
388242	0
440354	71
100847041	0
81893	11
6693	363
23475	1827
283897	120
653808	2
3835	1316
4150	7789
112476	68
79447	976
9961	1748
10423	1608
440356	3
26470	1197
253982	115
253980	421
124446	1191
9344	1971
8479	355
283899	391
8448	20
146378	0
83723	17
226	24882
5531	2900
6911	12
83719	1747
79153	565
5595	1315
11151	1348
654483	0
548593	0
100526830	5
6818	0
613038	10
613037	2
595101	68
10421	1720
26000	1167
105371169	24
29895	0
1731	190
197407	281
105379472	1
51333	168
79077	1262
22928	5704
3683	757
100616405	0
79724	1418
65988	323
92595	254
146542	181
146540	245
115509	323
78994	418
64319	2813
730183	61
10847	3904
677813	0
100862671	613
5261	663
90835	15
9810	2713
23361	1137
9274	378
100616231	0
101928736	33
100313837	0
1489	21
283932	137
54620	951
9739	823
93129	380
80270	699
112755	17
6810	746
79759	293
9726	649
339105	76
79001	883
10295	948
84148	586
5652	4940
146547	35
2521	5911
29108	852
100652740	25
493829	7
260434	3
3684	298
3687	288
3681	95
1339	1
283933	18
79798	480
7041	200
6524	0
64755	1449
51327	1
440359	6
100132341	49
124411	159
10308	404
102725101	0
105371190	0
100289574	0
729264	0
100507221	0
390705	0
105369184	0
105371191	0
102724062	0
105371179	0
24150	0
386757	1
105371176	0
388255	0
105371192	0
653550	0
102724101	0
105369266	0
729355	0
105379473	0
102724127	0
105379474	0
101929605	0
102724207	0
104644205	0
649159	0
102724485	0
102724928	0
606551	14
283914	0
146481	0
100130700	0
400533	0
124149	1
79801	425
55737	3529
23594	287
91807	4
388272	153
84706	942
10294	2131
81831	1205
101927102	3
81533	1520
5257	1779
100507534	0
101927132	1
94160	239
85320	2227
83752	2815
100507577	125
6477	305
9683	1320
869	10
123970	0
101927228	0
23090	87
255919	384
55027	1129
101927250	2
64282	1910
113	942
102465462	0
29117	1487
85407	70
124460	158
101927272	1
64127	437
1540	2736
100422972	4
101927313	0
101927334	0
105371253	0
6299	4
101927364	0
388276	0
100505619	0
102467079	0
27324	338
643714	0
80205	1377
643802	0
102723373	13
5934	2514
64400	613
23322	234
79068	754
100505692	5
100996338	0
79191	2496
643911	952
10265	1367
79190	38
4313	3121
54947	520
84290	0
6530	1
390732	0
51716	0
1066	14
221223	0
283856	4
2775	146
26077	0
100500891	0
267	3544
11051	2702
55239	798
583	638
84560	0
4504	0
4502	2483
4500	14
4493	63
4499	12
4498	0
4489	2
326343	4
4490	0
4494	187
4495	8
4496	0
644314	0
4501	199
9688	675
406930	0
6559	73
102466752	0
9709	2257
1071	79
84166	1176
221184	716
80011	1116
89970	705
23568	1345
51090	125
100189130	0
100189089	0
6367	68
6376	437
6361	19
57019	864
57017	738
5432	1063
55715	508
92922	209
221188	133
9289	3901
222487	12
84229	1
10300	428
3801	298
102465463	0
388282	0
1258	7
374739	0
57567	293
79650	361
4324	2890
29105	484
1459	617
29070	167
221191	0
64785	237
65009	157
79918	478
23019	5797
677827	0
677830	2
55238	445
2806	2880
644649	0
101927580	0
729159	0
1006	10
100302738	0
102723550	0
1009	1313
101927650	0
283867	7
1003	1076
100505865	8
146227	17
101927726	5
7084	503
51192	38
100529251	0
113540	30
146225	0
123920	478
146223	3580
1783	3634
283847	6
8883	1019
766	0
57546	545
1014	0
6236	48
51647	710
8824	1472
23491	12
283848	84
865	1672
80262	625
84752	270
8717	455
55336	109
3299	257
8996	898
653319	324
283849	109
1874	1523
79767	972
442901	0
26231	25
105369155	1
29100	1042
29109	754
6553	46
25894	122
146212	2
55282	4
51673	2594
29800	156
3291	375
9114	2123
181	0
100505942	15
79567	1372
10664	2061
146206	152
65057	242
50855	55
84080	216
388284	32
81577	685
57610	982
55815	22
80152	523
57215	713
10204	1454
23644	2061
123904	11
5681	1144
1506	34
5699	1355
3931	65
6560	708
64180	4
64174	51
100131303	0
55794	274
54920	226
4775	1319
80004	3546
102466194	2
23659	565
9057	1246
84138	142
54496	489
55512	130
146198	442
1001	157
999	22292
79613	218
3038	38
54921	1602
84916	275
6645	751
27183	2224
84342	519
64146	213
51388	670
146456	12
7014	512
80777	1366
100302119	0
10725	1154
1728	6274
28987	971
11060	1336
406932	0
348174	6
283970	465
100422922	0
55066	1326
400541	0
283971	5
100506060	61
118460	586
16	4197
11269	313
100506083	23
55308	794
6483	440
100873755	0
197258	560
25839	1181
23450	3860
100113402	0
692214	0
146433	88
92154	1683
55697	847
100130894	4
7198	0
100188985	0
100189220	0
100189163	0
54768	0
55783	862
794	68
100189135	0
102723796	0
7571	235
7567	80
10164	2
100132529	53
6898	643
91862	996
23035	841
100379141	0
164	3940
692111	1
342371	1905
55565	181
9798	2853
342372	3
1723	121
3240	33
3250	0
54957	171
9785	1572
83449	5
101927957	7
463	962
283902	0
388289	2
100506172	0
100189125	0
101928035	0
5713	2200
283922	97
440348	48
497190	21
2734	3385
55159	1072
197259	213
79152	224
79726	688
84937	835
197257	258
162239	309
440387	1
1504	4
100506281	1
9564	1887
10428	561
124491	586
4166	5
23563	4
79583	234
11345	2064
23536	485
3735	2399
54386	1965
100033411	3
105371346	0
85445	2
101928203	0
100616172	0
22879	981
100130958	14
170692	20
283927	50
57687	13
10143	5353
51741	399
4094	902
102467146	0
101928248	0
102724084	4
83657	27
101928276	0
124359	3104
100996425	3
56942	392
55839	763
23300	3161
123775	60
2653	371
114780	40
53630	15
8139	250
100616150	12
80790	1094
102465840	0
102465251	0
100129617	0
5336	353
93517	318
3294	13
10200	1298
101928364	0
1012	275
102465863	0
101928446	0
101928417	0
100422853	0
102724163	163
3281	4405
23417	353
105371371	13
29948	600
54550	50
146167	1
8720	6556
729887	38
83693	1037
123872	47
9013	1197
161931	4
93107	0
105376777	0
58189	31
9914	494
57707	1564
23406	1750
79786	2075
9100	2396
83716	734
55625	1600
9764	886
339145	2
400548	1
23199	8187
197196	2
100847022	1
51659	416
404550	344
100302261	0
10328	486
1327	4349
3394	647
102466732	1
100506542	1
101154687	0
146513	0
732275	0
400550	1
2294	34
64779	268
146512	0
103752587	0
2303	12
2300	16
440390	0
101928708	0
101928682	0
100506581	74
79791	961
100189226	0
81631	1711
23174	2058
101928737	3
57338	22
100129215	28
54758	407
105371397	77
102724467	0
8140	12879
102465464	0
763	1
54971	487
105369246	2
400553	0
101928880	0
84627	434
105376779	35
161882	352
100847057	0
124245	908
27189	6
1535	4612
4597	709
197187	89
333929	26
115992	446
348180	240
9780	6445
100616167	0
100289580	2
339059	7
81620	388
353	2058
2588	924
51693	690
390748	10
863	1068
105371409	368
100129697	7
197322	485
102724669	0
283860	0
400558	0
1013	7
146429	8
197320	386
105376780	9
29123	2753
105371414	139
100287036	4
101927817	1
6687	1501
6137	13511
606500	1
27132	23
1800	32
5119	1942
124045	133
8558	1019
124044	330
105371417	2
9605	266
100128881	56
92822	301
2175	506
84501	696
102724730	7
105371419	2
22980	2414
4157	125
10381	268
54849	722
92806	346
172	637
79007	1301
2622	516
750	12
100130015	32
11105	1
100996541	6
105377825	0
653486	0
8447	2
100506371	1
9501	75
100506388	0
105371432	0
105371430	0
400566	51
359845	157
55275	575
79850	87
50628	289
100131454	1
51031	757
55178	220
64359	137
101927727	2
29928	0
29	7
100422835	0
105371478	32
727857	2
286753	100
7531	27
1398	280
4641	3462
51763	475
100306951	46
5306	1147
124935	14
8578	0
83547	0
10594	0
727910	0
84981	0
407004	0
124997	243
5345	5
5176	2301
114826	188
6117	1090
146760	483
1801	288
124641	63
406921	0
406994	0
3090	376
23293	729
101927839	0
63826	80
55720	833
692208	0
692207	0
9905	1157
4335	402
284009	5
79066	537
5048	2889
23277	1534
102465465	1
105371591	4
105371592	16
101928991	0
100302208	0
23108	509
101927911	3
8386	0
4991	0
8390	0
26189	0
8383	0
653166	0
4995	1
4994	3
390756	0
8387	0
8392	0
8388	0
84690	2
443	19
